x,y,fb_velocity,fb_steering
-79.4436,44.4415,0.472064,-0.0111527
-79.6517,44.423,0.47696,-0.0103673
-79.873,44.4035,0.455979,-0.0105244
-80.0892,44.3846,0.448286,-0.0113098
-80.325,44.3643,0.458777,-0.0171217
-80.5472,44.3455,0.474862,-0.0201062
-80.752,44.3285,0.461574,-0.017593
-80.9728,44.3108,0.451084,-0.0204204
-81.1897,44.294,0.455979,-0.00486948
-81.4234,44.2767,0.453881,-0.00895356
-81.6402,44.261,0.451084,-0.00879648
-81.8403,44.2466,0.464372,-0.00612612
-82.0604,44.2309,0.458777,-0.0114668
-82.2796,44.2155,0.458777,-0.00659736
-82.4801,44.2015,0.453881,-0.0062832
-82.6978,44.1864,0.455979,-0.00455532
-82.9167,44.1714,0.455979,-0.0015708
-83.1169,44.1576,0.455979,-0.00109956
-83.3364,44.1422,0.461574,-0.00125664
-83.5582,44.1264,0.461574,-0.00109956
-83.7634,44.1116,0.469267,-0.00125664
-83.9863,44.0951,0.453881,0.00455532
-84.2035,44.0787,0.453881,-0.0152368
-84.4372,44.0609,0.453881,-0.0213629
-84.6567,44.0447,0.46647,-0.0193208
-84.8637,44.0297,0.472064,-0.00329868
-85.0841,44.0141,0.46647,-0.007854
-85.307,43.9981,0.472064,-0.00644028
-85.5091,43.9837,0.440594,-0.0054978
-85.721,43.9687,0.445489,-0.00612612
-85.9317,43.9534,0.443391,-0.00581196
-86.1693,43.9361,0.482555,-0.0135089
-86.3998,43.9196,0.461574,-0.0135089
-86.601,43.9055,0.451084,-0.0135089
-86.8178,43.8908,0.458777,-0.0131947
-87.0379,43.8763,0.458777,-0.0122522
-87.2381,43.8633,0.451084,-0.0119381
-87.4559,43.8493,0.461574,-0.0124093
-87.6754,43.8353,0.453881,-0.0125664
-87.8791,43.8225,0.464372,-0.0124093
-88.1006,43.8089,0.458777,-0.0119381
-88.3197,43.7959,0.461574,-0.0124093
-88.5228,43.7843,0.461574,-0.011781
-88.7449,43.7721,0.464372,-0.0100531
-88.9618,43.7604,0.451084,-0.00989604
-89.1968,43.7479,0.453881,-0.00848232
-89.4177,43.7365,0.464372,-0.00832524
-89.6211,43.7264,0.461574,-0.00895356
-89.8436,43.7157,0.46647,-0.00879648
-90.0671,43.7051,0.458777,-0.00832524
-90.2669,43.6959,0.443391,-0.00738276
-90.4775,43.6861,0.448286,-0.0070686
-90.6934,43.676,0.455979,-0.00769692
-90.8976,43.6667,0.46647,-0.00753984
-91.1233,43.6568,0.461574,-0.007854
-91.3401,43.6477,0.453881,-0.00722568
-91.5406,43.6394,0.458777,-0.00675444
-91.7589,43.6307,0.453881,-0.00675444
-91.9755,43.622,0.455979,0.00879648
-92.1782,43.6137,0.464372,0.0119381
-92.3999,43.604,0.461574,0.0122522
-92.6218,43.594,0.464372,0.0193208
-92.822,43.584,0.458777,0.0318872
-93.045,43.5717,0.46647,0.0361284
-93.2666,43.5572,0.464372,0.0355001
-93.4663,43.5426,0.445489,0.0284315
-93.6773,43.5253,0.440594,0.0230908
-93.8926,43.5062,0.455979,0.0232478
-94.0953,43.4874,0.461574,0.0234049
-94.3166,43.4654,0.461574,0.00439824
-94.5377,43.4426,0.464372,0.00455532
-94.7372,43.4218,0.453881,0.0023562
-94.9512,43.3989,0.445489,-0.0142943
-95.1642,43.376,0.451084,-0.0191638
-95.3987,43.3517,0.469267,-0.0243474
-95.6221,43.3292,0.46647,-0.053093
-95.825,43.3104,0.455979,-0.0526218
-96.0446,43.2923,0.464372,-0.0720997
-96.265,43.2768,0.455979,-0.111056
-96.499,43.2648,0.455979,-0.111056
-96.7186,43.2584,0.458777,-0.110741
-96.9205,43.2566,0.458777,-0.109642
-97.1419,43.2593,0.46647,-0.131005
-97.3446,43.2662,0.451084,-0.166191
-97.5617,43.2801,0.451084,-0.163363
-97.7781,43.3016,0.458777,-0.150326
-97.9958,43.3295,0.464372,-0.129277
-98.1997,43.3612,0.461574,-0.120009
-98.4161,43.4001,0.451084,-0.122051
-98.6284,43.4437,0.453881,-0.12425
-98.8255,43.4892,0.458777,-0.124722
-99.0388,43.544,0.464372,-0.124879
-99.2525,43.6047,0.464372,-0.124722
-99.4472,43.6649,0.453881,-0.124093
-99.6536,43.7341,0.451084,-0.123465
-99.8576,43.8076,0.451084,-0.108699
-100.077,43.8921,0.451084,-0.139173
-100.278,43.9757,0.453881,-0.138702
-100.461,44.0572,0.461574,-0.104929
-100.661,44.1521,0.461574,-0.0501085
-100.85,44.2444,0.367161,-0.0505798
-101.031,44.334,0.390939,-0.0521506
-101.214,44.4269,0.380449,-0.051051
-101.418,44.5328,0.434999,-0.0441395
-101.622,44.641,0.448286,-0.0587479
-101.816,44.7464,0.461574,-0.0742988
-101.994,44.8452,0.455979,-0.0708431
-102.184,44.9533,0.458777,-0.0837236
-102.374,45.0652,0.461574,-0.076498
-102.549,45.1715,0.46647,-0.0797966
-102.735,45.2877,0.440594,-0.0677015
-102.917,45.4043,0.464372,-0.031416
-103.087,45.5153,0.461574,-0.0304735
-103.273,45.6374,0.464372,-0.0282744
-103.456,45.7591,0.458777,-0.0301594
-103.624,45.8718,0.469267,-0.035343
-103.808,45.9958,0.448286,-0.0326726
-103.986,46.1177,0.455979,-0.0180642
-104.151,46.231,0.455979,-0.0179071
-104.333,46.3557,0.461574,-0.0226195
-104.515,46.482,0.455979,-0.0232478
-104.681,46.5966,0.455979,-0.023562
-104.861,46.7223,0.464372,-0.0226195
-105.043,46.8507,0.472064,-0.0223054
-105.211,46.9702,0.445489,-0.0190067
-105.387,47.0961,0.453881,-0.0166505
-105.564,47.223,0.455979,0.0232478
-105.755,47.3612,0.458777,0.023562
-105.934,47.4894,0.461574,0.0237191
-106.099,47.6058,0.455979,0.0278032
-106.279,47.7319,0.464372,0.0282744
-106.462,47.8577,0.455979,0.0284315
-106.627,47.9703,0.451084,0.0309448
-106.808,48.0917,0.455979,0.0296881
-106.992,48.2135,0.453881,0.0296881
-107.16,48.3228,0.455979,0.0347147
-107.343,48.4407,0.453881,0.011781
-107.528,48.5585,0.464372,0.0133518
-107.7,48.6679,0.451084,0.0289027
-107.884,48.7836,0.451084,-0.0100531
-108.065,48.8969,0.448286,-0.0179071
-108.235,49.004,0.461574,-0.0116239
-108.421,49.1219,0.461574,0.0141372
-108.609,49.2402,0.455979,0.017593
-108.778,49.3468,0.453881,0.0163363
-108.964,49.4624,0.455979,0.0248186
-109.151,49.5774,0.461574,0.0205775
-109.324,49.6826,0.451084,0.0267036
-109.509,49.7946,0.451084,0.0317302
-109.698,49.9063,0.464372,0.0356572
-109.875,50.0098,0.46647,0.0152368
-110.066,50.1204,0.453881,0.017593
-110.257,50.2294,0.458777,0.041312
-110.432,50.328,0.453881,0.0416262
-110.625,50.4345,0.461574,0.0422545
-110.821,50.5397,0.461574,0.0446107
-111,50.6341,0.461574,0.0535643
-111.196,50.7342,0.451084,0.0838807
-111.389,50.8298,0.445489,0.120166
-111.604,50.9298,0.469267,0.122837
-111.809,51.018,0.455979,0.12425
-111.996,51.0927,0.455979,0.14687
-112.203,51.1681,0.474862,0.156923
-112.417,51.2379,0.461574,0.129277
-112.613,51.2956,0.455979,0.111841
-112.824,51.3528,0.451084,0.0862369
-113.033,51.4044,0.448286,0.0830953
-113.262,51.4561,0.46647,0.0838807
-113.482,51.5011,0.469267,0.0826241
-113.682,51.5386,0.453881,0.0339293
-113.898,51.5767,0.453881,0.033458
-114.11,51.6129,0.440594,0.0311018
-114.337,51.6501,0.451084,0.0848232
-114.555,51.6825,0.469267,0.0867082
-114.759,51.7089,0.46647,0.0948763
-114.981,51.7336,0.461574,0.0945622
-115.202,51.7538,0.458777,0.0984892
-115.404,51.7686,0.458777,0.105558
-115.627,51.7802,0.469267,0.105087
-115.849,51.7868,0.455979,0.108699
-116.083,51.7889,0.451084,0.0636174
-116.303,51.7871,0.46647,0.0644028
-116.51,51.7831,0.469267,0.049166
-116.731,51.7767,0.453881,0.0453961
